utc,location,co,co_max,co_min,no2,no2_max,no2_min,o3,o3_max,o3_min,pm10,pm10_max,pm10_min,pm25,pm25_max,pm25_min,so2,so2_max,so2_min
2017-03-31 00:00:00+00:00,Baruun 4 zam,,,,94.0833767550259,111.242105263158,94.0833767550259,,,,103.830434026721,159.489583333333,103.830434026721,44.0059225777391,74.0729166666667,44.0059225777391,26.9453526284817,77.125,26.9453526284817
2017-04-30 00:00:00+00:00,Baruun 4 zam,,,,91.1128584525113,110.84126984127,91.1128584525113,,,,100.643089859748,169.905263157895,100.643089859748,26.5085499895901,39.6458333333333,26.5085499895901,16.2192476663294,28.6489361702128,16.2192476663294
2017-05-31 00:00:00+00:00,Baruun 4 zam,,,,95.19228824442,126.536585365854,95.19228824442,,,,86.9740886468689,180.284210526316,86.9740886468689,15.0650328961989,46.4285714285714,15.0650328961989,14.2043671156221,36.9024390243902,14.2043671156221
2017-06-30 00:00:00+00:00,Baruun 4 zam,,,,95.3651982083288,115.380952380952,95.3651982083288,,,,78.3717891944334,118.705882352941,78.3717891944334,15.9753493552336,32.4925373134328,15.9753493552336,10.7223647250744,26.5,10.7223647250744
2017-07-31 00:00:00+00:00,Baruun 4 zam,667.739692985891,1184.1511627907,667.739692985891,76.7609348838507,104.766233766234,76.7609348838507,,,,70.7438379927955,134.287356321839,70.7438379927955,24.9014486546751,91.4367816091954,24.9014486546751,6.34897707963171,14.4423076923077,6.34897707963171
2017-08-31 00:00:00+00:00,Baruun 4 zam,736.638701636129,1142.88235294118,736.638701636129,73.9884138578632,88.2241379310345,73.9884138578632,,,,52.57753030086,90.3033707865168,52.57753030086,19.2621008351031,80.7462686567164,19.2621008351031,4.85139698139437,11.1,4.85139698139437
2017-09-30 00:00:00+00:00,Baruun 4 zam,699.509576587606,1151.14893617021,699.509576587606,83.6999224932052,105.636363636364,83.6999224932052,,,,75.7182736281367,161.057142857143,75.7182736281367,21.9087116223333,53.5757575757576,21.9087116223333,4.47178000687285,13.9393939393939,4.47178000687285
2017-10-31 00:00:00+00:00,Baruun 4 zam,1493.8068913428,3657.20967741935,1493.8068913428,110.149611602764,151,110.149611602764,,,,130.843132573868,332.761904761905,130.843132573868,69.5133163801789,397.918367346939,69.5133163801789,15.6224024482221,64,15.6224024482221
2017-11-30 00:00:00+00:00,Baruun 4 zam,2291.18909746151,4972.29411764706,2291.18909746151,114.714201037536,155.294117647059,114.714201037536,,,,145.016172913799,302.972222222222,145.016172913799,112.032592756729,326.470588235294,112.032592756729,19.7462369718159,41.875,19.7462369718159
2017-12-31 00:00:00+00:00,Baruun 4 zam,2825.40079794966,5029.71875,2825.40079794966,139.652862918541,185,139.652862918541,,,,216.559587335521,577.481481481482,216.559587335521,220.974244350329,676.807692307692,220.974244350329,29.6134840799915,68.5925925925926,29.6134840799915
2017-01-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,546.761495972662,1121.21739130435,546.761495972662,528.018597468254,1087.95652173913,528.018597468254,150.878886735173,289.04,150.878886735173
2017-02-28 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,316.435082696152,750.666666666667,316.435082696152,279.883764981342,733.833333333334,279.883764981342,86.6069654344364,180.895833333333,86.6069654344364
2017-03-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,147.070691802724,255.979166666667,147.070691802724,61.0215006958535,148.166666666667,61.0215006958535,35.8494507844617,65.6956521739131,35.8494507844617
2017-04-30 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,202.442712016254,449.111111111111,202.442712016254,38.285234782261,86,38.285234782261,18.8414536258178,48,18.8414536258178
2017-05-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,139.627753543773,407.958333333333,139.627753543773,38.6741444060947,113.479166666667,38.6741444060947,2.92913940127691,21.2857142857143,2.92913940127691
2017-06-30 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,204.453145994113,458.4375,204.453145994113,68.2275896496814,122.479166666667,68.2275896496814,5.65280976779565,11.6458333333333,5.65280976779565
2017-07-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,185.005666101911,389.971428571429,185.005666101911,55.8583119419066,131.828571428571,55.8583119419066,2.27411964815767,3.8,2.27411964815767
2017-08-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,,,,,,,2.42981768221003,4.7,2.42981768221003
